id;lien_vers_la_fiche_pat;nom;regions;departements;code_insee;urbanisme;urbanisme_est_territoire_ressource;autres;autres_1_nom_de_laction;autres_1_etat_davancement;autres_1_est_ressource;autres_1_resultat_attendu;autres_1_resultat_atteint;autres_1_descriptif;autres_2_nom_de_laction;autres_2_etat_davancement;autres_2_est_ressource;autres_2_resultat_attendu;autres_2_resultat_atteint;autres_2_descriptif;autres_3_nom_de_laction;autres_3_etat_davancement;autres_3_est_ressource;autres_3_resultat_attendu;autres_3_resultat_atteint;autres_3_descriptif;autres_4_nom_de_laction;autres_4_etat_davancement;autres_4_est_ressource;autres_4_resultat_attendu;autres_4_resultat_atteint;autres_4_descriptif;autres_5_nom_de_laction;autres_5_etat_davancement;autres_5_est_ressource;autres_5_resultat_attendu;autres_5_resultat_atteint;autres_5_descriptif;logistique;logistique_1_nom_de_laction;logistique_1_etat_davancement;logistique_1_est_ressource;logistique_1_resultat_attendu;logistique_1_resultat_atteint;logistique_1_descriptif;logistique_2_nom_de_laction;logistique_2_etat_davancement;logistique_2_est_ressource;logistique_2_resultat_attendu;logistique_2_resultat_atteint;logistique_2_descriptif;logistique_3_nom_de_laction;logistique_3_etat_davancement;logistique_3_est_ressource;logistique_3_resultat_attendu;logistique_3_resultat_atteint;logistique_3_descriptif;logistique_4_nom_de_laction;logistique_4_etat_davancement;logistique_4_est_ressource;logistique_4_resultat_attendu;logistique_4_resultat_atteint;logistique_4_descriptif;logistique_5_nom_de_laction;logistique_5_etat_davancement;logistique_5_est_ressource;logistique_5_resultat_attendu;logistique_5_resultat_atteint;logistique_5_descriptif;protection_et_mise_en_valeur_des_espaces_agricoles;protection_et_mise_en_valeur_des_espaces_agricoles_1_nom_de_laction;protection_et_mise_en_valeur_des_espaces_agricoles_1_etat_davancement;protection_et_mise_en_valeur_des_espaces_agricoles_1_est_ressource;protection_et_mise_en_valeur_des_espaces_agricoles_1_resultat_attendu;protection_et_mise_en_valeur_des_espaces_agricoles_1_resultat_atteint;protection_et_mise_en_valeur_des_espaces_agricoles_1_descriptif;protection_et_mise_en_valeur_des_espaces_agricoles_2_nom_de_laction;protection_et_mise_en_valeur_des_espaces_agricoles_2_etat_davancement;protection_et_mise_en_valeur_des_espaces_agricoles_2_est_ressource;protection_et_mise_en_valeur_des_espaces_agricoles_2_resultat_attendu;protection_et_mise_en_valeur_des_espaces_agricoles_2_resultat_atteint;protection_et_mise_en_valeur_des_espaces_agricoles_2_descriptif;protection_et_mise_en_valeur_des_espaces_agricoles_3_nom_de_laction;protection_et_mise_en_valeur_des_espaces_agricoles_3_etat_davancement;protection_et_mise_en_valeur_des_espaces_agricoles_3_est_ressource;protection_et_mise_en_valeur_des_espaces_agricoles_3_resultat_attendu;protection_et_mise_en_valeur_des_espaces_agricoles_3_resultat_atteint;protection_et_mise_en_valeur_des_espaces_agricoles_3_descriptif;protection_et_mise_en_valeur_des_espaces_agricoles_4_nom_de_laction;protection_et_mise_en_valeur_des_espaces_agricoles_4_etat_davancement;protection_et_mise_en_valeur_des_espaces_agricoles_4_est_ressource;protection_et_mise_en_valeur_des_espaces_agricoles_4_resultat_attendu;protection_et_mise_en_valeur_des_espaces_agricoles_4_resultat_atteint;protection_et_mise_en_valeur_des_espaces_agricoles_4_descriptif;protection_et_mise_en_valeur_des_espaces_agricoles_5_nom_de_laction;protection_et_mise_en_valeur_des_espaces_agricoles_5_etat_davancement;protection_et_mise_en_valeur_des_espaces_agricoles_5_est_ressource;protection_et_mise_en_valeur_des_espaces_agricoles_5_resultat_attendu;protection_et_mise_en_valeur_des_espaces_agricoles_5_resultat_atteint;protection_et_mise_en_valeur_des_espaces_agricoles_5_descriptif;urbanisme_commercial;urbanisme_commercial_1_nom_de_laction;urbanisme_commercial_1_etat_davancement;urbanisme_commercial_1_est_ressource;urbanisme_commercial_1_resultat_attendu;urbanisme_commercial_1_resultat_atteint;urbanisme_commercial_1_descriptif;urbanisme_commercial_2_nom_de_laction;urbanisme_commercial_2_etat_davancement;urbanisme_commercial_2_est_ressource;urbanisme_commercial_2_resultat_attendu;urbanisme_commercial_2_resultat_atteint;urbanisme_commercial_2_descriptif;urbanisme_commercial_3_nom_de_laction;urbanisme_commercial_3_etat_davancement;urbanisme_commercial_3_est_ressource;urbanisme_commercial_3_resultat_attendu;urbanisme_commercial_3_resultat_atteint;urbanisme_commercial_3_descriptif;urbanisme_commercial_4_nom_de_laction;urbanisme_commercial_4_etat_davancement;urbanisme_commercial_4_est_ressource;urbanisme_commercial_4_resultat_attendu;urbanisme_commercial_4_resultat_atteint;urbanisme_commercial_4_descriptif;urbanisme_commercial_5_nom_de_laction;urbanisme_commercial_5_etat_davancement;urbanisme_commercial_5_est_ressource;urbanisme_commercial_5_resultat_attendu;urbanisme_commercial_5_resultat_atteint;urbanisme_commercial_5_descriptif
1593;https://france-pat.fr/pat/pat-du-segreen/;"PAT du PETR du Segréen";"Pays de la Loire";Maine-et-Loire;49183,49248,49061,49330,49008,49331,49064,49010,49036,49067,49155,49038,49161,49367,49266,49205,49080,49170,49054,49344,49089,49176,49056,49178,49026,49217;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1594;https://france-pat.fr/pat/pat-des-mauges/;"PAT de la Communauté d'agglomération des Mauges";"Pays de la Loire";Maine-et-Loire;49301,49069,49023,49244,49092,49218;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1595;https://france-pat.fr/pat/pat-du-territoire-de-laval-agglomeration/;"PAT de la Communauté d'agglomération de Laval";"Pays de la Loire";Mayenne;53140,53157,53141,53158,53054,53108,53056,53001,53039,53094,53182,53040,53129,53201,53130,53168,53243,53262,53007,53026,53099,53169,53224,53045,53247,53209,53103,53119,53229,53049,53137,53175,53156,53034;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1596;https://france-pat.fr/pat/pat-de-la-haute-mayenne/;"PAT de la Haute Mayenne";"Pays de la Loire";Mayenne;53005,53042,53061,53079,53114,53147,53185,53202,53222,53261,53080,53115,53131,53223,53008,53100,53116,53132,53187,53204,53245,53263,53028,53064,53083,53133,53170,53225,53246,53047,53118,53189,53208,53226,53048,53085,53173,53190,53031,53086,53154,53174,53013,53051,53069,53121,53155,53211,53230,53269,53015,53052,53071,53106,53122,53139,53176,53270,53072,53107,53123,53177,53195,53213,53271,53196,53234,53272,53055,53074,53091,53109,53125,53142,53160,53179,53216,53235,53038,53093,53126,53198,53236,53021,53057,53111,53127,53144,53162,53181,53199,53219,53237,53002,53096,53112,53200,53238,53003,53146,53164;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1597;https://france-pat.fr/pat/pat-du-sud-mayenne/;"PAT du Sud Mayenne";"Pays de la Loire";Mayenne;53035,53089,53233,53253,53017,53036,53073,53090,53124,53178,53214,53018,53197,53273,53019,53075,53110,53143,53180,53076,53258,53022,53058,53077,53128,53145,53259,53041,53078,53184,53240,53260,53025,53098,53165,53242,53062,53148,53186,53203,53027,53063,53082,53150,53009,53046,53101,53117,53151,53188,53206,53029,53066,53084,53102,53152,53172,53011,53030,53067,53135,53012,53068,53104,53136,53191,53210,53033,53087,53192,53250,53088,53193,53212,53251;oui;non;oui;"Formation ""stratégie foncière agricole au service d'une alimentation locale et durable""";"Action réalisée";non;"20 communes du Sud Mayenne, représentées par au moins 1 élu ou 1 agent";"7 communes du Sud Mayenne, représentées par au moins 1 élu ou 1 agent";"Objectifs de formation
?	Prendre en compte la dimension spatiale des politiques alimentaires
?	Comprendre les enjeux du foncier agricole, rural ou périurbain
?	Découvrir les outils et les acteurs de la gestion foncière
?	Favoriser l’échange d’expérience
Les participants : Élus et agents des collectivités territoriales.
Document remis lors de la formation : Guide « Agir sur le foncier agricole un rôle essentiel pour les collectivités locales »
Partenariat avec le PAT de la Haute Mayenne
Convention avec Terre de Liens PdL";;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1598;https://france-pat.fr/pat/pat-de-la-communaute-de-communes-des-coevrons/;"PAT de la Communauté de communes des Coëvrons";"Pays de la Loire";Mayenne;53255,53256,53161,53218,53257,53276,53163,53220,53023,53059,53097,53113,53221,53043,53264,53010,53134,53265,53153,53228,53248,53266,53120,53249,53267,53105,53232,53016,53053;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1600;https://france-pat.fr/pat/syndicat-mixte-du-pays-du-mans/;"PAAT du Syndicat Mixte du Pays du Mans";"Pays de la Loire";Sarthe;72300,72224,72155,72130,72345,72256,72234,72200,72268,72090,72289,72229,72095,72007,72320,72335,72275,72003,72211,72315,72047,72187,72359,72334,72099,72216,72001,72329,72280,72261,72053,72119,72213,72351,72150,72306,72124,72338,72255,72197,72260,72299,72178,72319,72008,72198,72217,72271,72350,72231,72382,72218,72247,72241,72113,72109,72058,72303,72340,72205,72360,72287,72361,72298,72111,72349,72073,72386,72358,72042,72310,72249,72290,72094,72257,72328,72129,72054,72321,72089,72165,72341,72157,72046,72145,72024,72147,72066,72023,72219,72065,72181;oui;oui;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Sécuriser la production agricole et renforcer la résilience alimentaire en lien avec la planification territoriale";"Action programmée";oui;"Maîtrise de l’étalement urbain et limitation de la consommation d’espaces agricoles, Maintien du nombre d’exploitants agricoles et leur ancrage, Maintien (voire augmentation) de l’autonomie alimentaire du territoire";;"A travers cette action nous souhaitons pérenniser et accueillir les installations agricoles afin de répondre à la demande des circuits courts et de la loi EGALIM.
Cette action serait permise notamment par l'identification du foncier mobilisable pour les activités agricoles nourricières et la mise en place d’un dispositif de veille foncière (PEAN, ZAP) pour une agriculture répondant aux enjeux de l’alimentation durable et locale. Cette veille serait idéalement complété par la protection de zones potentiellement viables pour l’agriculture nourricière dans le cadre de la révision du SCoT et la réalisation de son DOO. (Documents d'Orientations et d'Objectifs)";;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1601;https://france-pat.fr/pat/paat-du-pays-vallee-de-la-sarthe/;"PAAT du Pays Vallée de la Sarthe";"Pays de la Loire";"Mayenne, Sarthe";72346,72123,72347,72381,53037,72016,72050,72244,72278,72348,72017,72051,72070,72106,72107,72126,72177,72228,72264,72367,72019,72127,72179,72195,72230,72336,72004,72021,72074,72146,72022,72075,72232,72131,72166,72339,72059,72096,72149,72167,72307,72133,72168,72184,72253,72151,72169,72236,72010,72045,72237,72343,72083,72136,72274,72293,72344,72378,72223,72239,72312,72379;oui;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Structurer les débouchés pour les produits locaux";"Action programmée";non;"Création effective ou développement de débouchés pour les produits locaux, avec une diversité d'acteurs impliqués";;"La Vallée de la Sarthe est un territoire façonné par des filières longues intégrées, dont la majeure partie de la production est exportée hors du territoire, et des filières courtes avec des producteurs en circuits courts et des initiatives qui se multiplient mais restent pour l’instant très peu connectées les unes aux autres et coûteuses en visibilité, lisibilité, énergies fossiles et en moyens financiers pour les acteurs.

L'objectif de l'action est de :
- Réaliser un état des lieux précis de l'offre et de la demande sur le territoire
- Formaliser des scénarios de distribution des produits locaux afin d'optimiser l'organisation logistique des circuits courts
- Mettre en place les solutions nécessaires pour structurer les débouchés des produits locaux (redynamiser les marchés, développer la vente de produits locaux dans les commerces de proximité, organiser des livraisons mmutualisées...)

moyens dédiés : financement de l'étude
public cible : producteurs, distributeurs, consommateurs";;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1602;https://france-pat.fr/pat/pat-communaute-de-communes-pays-de-fontenay-vendee/;"PAT Communauté de communes Pays de Fontenay-Vendée";"Pays de la Loire";Vendée;85176,85121,85177,85237,85256,85158,85009,85126,85181,85281,85092,85143,85110,85094,85244,85033,85205,85245,85148,85167,85305,85080,85174,85137,85274;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1603;https://france-pat.fr/pat/pat-des-sables-dolonne-agglomeration/;"PAT des Sables d'Olonne Agglomération";"Pays de la Loire";Vendée;85250,85194,85214,85298,85112;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1604;https://france-pat.fr/pat/pat-de-la-roche-sur-yon/;"PAT de la Communauté d'agglomération de la Roche-sur-Yon";"Pays de la Loire";Vendée;85118,85285,85046,85089,85155,85191,85300,85213,85160,85291,85093,85008,85081;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1605;https://france-pat.fr/pat/pat-du-pays-de-chantonnay/;"PAT de la Communauté de communes du Pays de Chantonnay";"Pays de la Loire";Vendée;85276,85220,85282,85051,85202,85266,85034,85246,85232,85192;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1606;https://france-pat.fr/pat/pat-du-pays-de-mortagne/;"PAT de la Communauté de Communes du Pays de Mortagne";"Pays de la Loire";Vendée;85134,85151,85119,85293,85296,85198,85238,85240,85302,85097,85247;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1608;https://france-pat.fr/pat/pat-de-lile-dyeu/;"PAT de la Commune de l'Ile d'Yeu";"Pays de la Loire";Vendée;85113;oui;oui;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Mobilisation et maîtrise foncière";"Action en cours";oui;"Mobilisation et maîtrise foncière, spéculation foncière limitée, accès à la terre pour les agriculteurs locaux";"En cours";"mise en place d'outils pour la préservation de la vocation agricole des terres agricoles : 
- vigifoncier
- préemption safer
- recherche de biens sans maître
- prospection foncière en direct et par l'intermédiaire de la safer";;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1609;https://france-pat.fr/pat/pat-sud-vendee-littoral/;"PAT Sud Vendée Littoral";"Pays de la Loire";Vendée;85131,85304,85056,85188,85267,85058,85115,85149,85207,85036,85171,85248,85290,85061,85117,85135,85209,85001,85233,85040,85175,85193,85235,85294,85042,85104,85255,85105,85157,85023,85216,85297,85159,85199,85049,85261,85073,85128,85074,85111,85185,85223,85286;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1610;https://france-pat.fr/pat/pat-de-la-communaute-de-communes-vendee-sevre-autise/;"PAT de la Communauté de communes Vendée Sèvre Autise";"Pays de la Loire";Vendée;;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1611;https://france-pat.fr/pat/pat-du-pays-des-herbiers/;"PAT du Pays des Herbiers";"Pays de la Loire";Vendée;85017,85082,85109,85144,85153,85242,85259,85301;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1612;https://france-pat.fr/pat/pat-du-pays-de-pouzauges/;"PAT du Pays de Pouzauges";"Pays de la Loire";Vendée;85090,85182,85145,85031,85147,85187,85287,85254,85066,85140;non;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1613;https://france-pat.fr/pat/pat-de-saint-gilles-croix-de-vie/;"PAT de Saint gilles croix de vie";"Pays de la Loire";Vendée;85226,85035,85189,85268,85100,85002,85120,85045,85088,85070,85071,85239,85222,85243;oui;non;oui;"Proposer une ingénierie territoriale pour le déploiement de projets agricoles et alimentaires spécifiques";"Action programmée";non;"Transition agroécologique des exploitations agricoles, amélioration de la durabilité de la pêche locale, amélioration de la performance environnementale globale / Soutiens technique et financier des acteurs économiques (sécurisation et levée de l’aversion au risque)";;"Cette action a pour objectif l’accompagnement des exploitants agricoles et des pêcheurs dans leurs réflexions pour faire évoluer leur modèle productif. Pour ce faire, la Communauté d’Agglomération propose d’être facilitatrice dans l’animation d’une dynamique locale d’accompagnement au changement, en partenariat avec les organismes professionnels agricoles.
- campagne d’information
- étude et sélection des projets selon une grille de compatibilité avec les ambitions du PAT
- accompagnement et suivi des projets sélectionnés ";;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Permettre le stockage de foncier agricole communal et intercommunal pour favoriser des projets agroécologiques et d’autosuffisance alimentaire";"Action programmée";non;"Mise en place d’outils pertinents permettant : des acquisitions foncières communales ou intercommunales, et l’installation ou le développement de projets agroécologiques et d’autosuffisance alimentaire";;"De nombreux leviers existent sur les territoires pour agir sur le foncier agricole. Cette action a pour objectif premier de mobiliser certains de ces leviers afin de faciliter l’accès au foncier des projets compatibles avec les orientations du PAT ou les projets alimentaires communaux et intercommunaux.
- instaurer des outils de préservation afin de garantir un maintien de la vocation agricole, même en cas de cessation d’activité (éviter le rachat par des promoteurs, par exemple)
- déployer une solution de portage foncier permettant de capter des financements, les flécher vers l’acquisition de foncier agricole, puis les mettre à disposition de projets compatibles avec les ambitions du PAT
- sensibiliser les communes aux outils déployés par la Communauté d’Agglomération ou à mobiliser spécifiquement par elles-mêmes ";;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
1614;https://france-pat.fr/pat/pat-provence-alpes-agglomeration-paa/;"PAT de Provence Alpes Agglomération";"Provence-Alpes-Côte d'Azur";Alpes-de-Haute-Provence;04009,04049,04091,04031,04070,04205,04072,04113,04135,04017,04054,04074,04116,04155,04191,04036,04097,04020,04121,04176,04021,04079,04122,04177,04235,04040,04001,04084,04217,04237,04024,04126,04107,04181,04108,04182,04046,04109,04244,04028,04047,04110,04149,04167,04184,04203;oui;non;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;;oui;"Identifier et sensibiliser les communes sur les espaces agricoles à enjeux";"Action en cours";oui;;;"Élaboration d’une cartographie des espaces agricoles à enjeux vis-à-vis de la consommation foncière
Accompagnement des communes dans l’édition de leur document d’urbanisme sur la base de cette carte";;;non;;;;;;non;;;;;;non;;;;;;non;;;;non;;;non;;;;;;non;;;;;;non;;;;;;non;;;;;;non;;;
